forest_class	fire_2015	trans_cod	sp	number	cat_cod	predation	arthropod	bird	mammal	reptile	lost	excluded	multiple	relative_predation	arthropod_multiple	multi_taxa
UF	1	BEXTRA_T2	SP175	N114	BEXTRA_T2_SP175_N114	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP175	N115	BEXTRA_T2_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP175	N116	BEXTRA_T2_SP175_N116	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP175	N117	BEXTRA_T2_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP175	N118	BEXTRA_T2_SP175_N118	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP175	N119	BEXTRA_T2_SP175_N119	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP175	N120	BEXTRA_T2_SP175_N120	1	1	1	0	0	0	0	2	0	1	1
UF	1	BEXTRA_T2	SP225	N121	BEXTRA_T2_SP225_N121	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N122	BEXTRA_T2_SP225_N122	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N123	BEXTRA_T2_SP225_N123	1	0	0	1	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N124	BEXTRA_T2_SP225_N124	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N125	BEXTRA_T2_SP225_N125	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N126	BEXTRA_T2_SP225_N126	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N127	BEXTRA_T2_SP225_N127	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N128	BEXTRA_T2_SP225_N128	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N129	BEXTRA_T2_SP225_N129	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N130	BEXTRA_T2_SP225_N130	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N131	BEXTRA_T2_SP225_N131	1	1	0	1	0	0	0	2	0	1	1
UF	1	BEXTRA_T2	SP225	N132	BEXTRA_T2_SP225_N132	1	0	0	1	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N133	BEXTRA_T2_SP225_N133	1	0	0	1	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N134	BEXTRA_T2_SP225_N134	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N135	BEXTRA_T2_SP225_N135	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N136	BEXTRA_T2_SP225_N136	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N137	BEXTRA_T2_SP225_N137	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N138	BEXTRA_T2_SP225_N138	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N139	BEXTRA_T2_SP225_N139	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N140	BEXTRA_T2_SP225_N140	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N141	BEXTRA_T2_SP225_N141	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N142	BEXTRA_T2_SP225_N142	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N143	BEXTRA_T2_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N144	BEXTRA_T2_SP225_N144	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N145	BEXTRA_T2_SP225_N145	1	0	1	0	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N146	BEXTRA_T2_SP225_N146	1	1	0	0	0	0	0	1	1	0	0
UF	1	BEXTRA_T2	SP225	N147	BEXTRA_T2_SP225_N147	1	0	0	1	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N148	BEXTRA_T2_SP225_N148	1	0	1	0	0	0	0	1	0	1	0
UF	1	BEXTRA_T2	SP225	N149	BEXTRA_T2_SP225_N149	0	0	0	0	0	0	0	0	0	0	0
UF	1	BEXTRA_T2	SP225	N150	BEXTRA_T2_SP225_N150	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP25	N1	B261_T10_SP25_N1	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N2	B261_T10_SP25_N2	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N3	B261_T10_SP25_N3	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N4	B261_T10_SP25_N4	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N5	B261_T10_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N6	B261_T10_SP25_N6	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N7	B261_T10_SP25_N7	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP25	N8	B261_T10_SP25_N8	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N9	B261_T10_SP25_N9	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N10	B261_T10_SP25_N10	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N11	B261_T10_SP25_N11	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N12	B261_T10_SP25_N12	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N13	B261_T10_SP25_N13	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N14	B261_T10_SP25_N14	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T10	SP25	N15	B261_T10_SP25_N15	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N16	B261_T10_SP25_N16	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N17	B261_T10_SP25_N17	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP25	N18	B261_T10_SP25_N18	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP25	N19	B261_T10_SP25_N19	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N20	B261_T10_SP25_N20	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N21	B261_T10_SP25_N21	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N22	B261_T10_SP25_N22	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T10	SP25	N23	B261_T10_SP25_N23	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N24	B261_T10_SP25_N24	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N25	B261_T10_SP25_N25	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N26	B261_T10_SP25_N26	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N27	B261_T10_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N28	B261_T10_SP25_N28	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N29	B261_T10_SP25_N29	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP25	N30	B261_T10_SP25_N30	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N31	B261_T10_SP75_N31	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N32	B261_T10_SP75_N32	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N33	B261_T10_SP75_N33	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N34	B261_T10_SP75_N34	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N35	B261_T10_SP75_N35	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N36	B261_T10_SP75_N36	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N37	B261_T10_SP75_N37	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N38	B261_T10_SP75_N38	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N39	B261_T10_SP75_N39	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N40	B261_T10_SP75_N40	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N41	B261_T10_SP75_N41	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N42	B261_T10_SP75_N42	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N43	B261_T10_SP75_N43	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N44	B261_T10_SP75_N44	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N45	B261_T10_SP75_N45	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP75	N46	B261_T10_SP75_N46	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N47	B261_T10_SP75_N47	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N48	B261_T10_SP75_N48	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N49	B261_T10_SP75_N49	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N50	B261_T10_SP75_N50	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N51	B261_T10_SP75_N51	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N52	B261_T10_SP75_N52	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N53	B261_T10_SP75_N53	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP75	N54	B261_T10_SP75_N54	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N55	B261_T10_SP75_N55	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N56	B261_T10_SP75_N56	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N57	B261_T10_SP75_N57	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N58	B261_T10_SP75_N58	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N59	B261_T10_SP75_N59	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP75	N60	B261_T10_SP75_N60	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T10	SP125	N61	B261_T10_SP125_N61	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N62	B261_T10_SP125_N62	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N63	B261_T10_SP125_N63	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP125	N64	B261_T10_SP125_N64	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N65	B261_T10_SP125_N65	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N66	B261_T10_SP125_N66	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N67	B261_T10_SP125_N67	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N68	B261_T10_SP125_N68	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP125	N69	B261_T10_SP125_N69	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP125	N70	B261_T10_SP125_N70	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N71	B261_T10_SP125_N71	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP125	N72	B261_T10_SP125_N72	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N73	B261_T10_SP125_N73	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N74	B261_T10_SP125_N74	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N75	B261_T10_SP125_N75	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N76	B261_T10_SP125_N76	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N77	B261_T10_SP125_N77	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N78	B261_T10_SP125_N78	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N79	B261_T10_SP125_N79	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N80	B261_T10_SP125_N80	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N81	B261_T10_SP125_N81	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N82	B261_T10_SP125_N82	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N83	B261_T10_SP125_N83	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N84	B261_T10_SP125_N84	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N85	B261_T10_SP125_N85	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N86	B261_T10_SP125_N86	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N87	B261_T10_SP125_N87	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N88	B261_T10_SP125_N88	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N89	B261_T10_SP125_N89	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP125	N90	B261_T10_SP125_N90	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N91	B261_T10_SP175_N91	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N92	B261_T10_SP175_N92	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N93	B261_T10_SP175_N93	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N94	B261_T10_SP175_N94	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N95	B261_T10_SP175_N95	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N96	B261_T10_SP175_N96	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N97	B261_T10_SP175_N97	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N98	B261_T10_SP175_N98	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N99	B261_T10_SP175_N99	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP175	N100	B261_T10_SP175_N100	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N101	B261_T10_SP175_N101	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N102	B261_T10_SP175_N102	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N103	B261_T10_SP175_N103	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N104	B261_T10_SP175_N104	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N105	B261_T10_SP175_N105	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N106	B261_T10_SP175_N106	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N107	B261_T10_SP175_N107	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T10	SP175	N108	B261_T10_SP175_N108	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N109	B261_T10_SP175_N109	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N110	B261_T10_SP175_N110	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N111	B261_T10_SP175_N111	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N112	B261_T10_SP175_N112	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N113	B261_T10_SP175_N113	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N114	B261_T10_SP175_N114	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N115	B261_T10_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N116	B261_T10_SP175_N116	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N117	B261_T10_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N118	B261_T10_SP175_N118	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N119	B261_T10_SP175_N119	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP175	N120	B261_T10_SP175_N120	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N121	B261_T10_SP225_N121	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP225	N122	B261_T10_SP225_N122	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP225	N123	B261_T10_SP225_N123	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N124	B261_T10_SP225_N124	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP225	N125	B261_T10_SP225_N125	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N126	B261_T10_SP225_N126	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N127	B261_T10_SP225_N127	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N128	B261_T10_SP225_N128	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N129	B261_T10_SP225_N129	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N130	B261_T10_SP225_N130	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP225	N131	B261_T10_SP225_N131	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N132	B261_T10_SP225_N132	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N133	B261_T10_SP225_N133	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N134	B261_T10_SP225_N134	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N135	B261_T10_SP225_N135	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N136	B261_T10_SP225_N136	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N137	B261_T10_SP225_N137	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP225	N138	B261_T10_SP225_N138	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N139	B261_T10_SP225_N139	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N140	B261_T10_SP225_N140	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N141	B261_T10_SP225_N141	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N142	B261_T10_SP225_N142	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T10	SP225	N143	B261_T10_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N144	B261_T10_SP225_N144	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N145	B261_T10_SP225_N145	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP225	N146	B261_T10_SP225_N146	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N147	B261_T10_SP225_N147	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N148	B261_T10_SP225_N148	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T10	SP225	N149	B261_T10_SP225_N149	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T10	SP225	N150	B261_T10_SP225_N150	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N1	B261_T9_SP25_N1	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N2	B261_T9_SP25_N2	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N3	B261_T9_SP25_N3	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N4	B261_T9_SP25_N4	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N5	B261_T9_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N6	B261_T9_SP25_N6	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N7	B261_T9_SP25_N7	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP25	N8	B261_T9_SP25_N8	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N9	B261_T9_SP25_N9	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N10	B261_T9_SP25_N10	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N11	B261_T9_SP25_N11	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T9	SP25	N12	B261_T9_SP25_N12	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N13	B261_T9_SP25_N13	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N14	B261_T9_SP25_N14	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N15	B261_T9_SP25_N15	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP25	N16	B261_T9_SP25_N16	1	0	1	0	0	0	0	1	0	1	0
UF	1	B261_T9	SP25	N17	B261_T9_SP25_N17	1	0	1	0	0	0	0	1	0	1	0
UF	1	B261_T9	SP25	N18	B261_T9_SP25_N18	1	1	0	1	0	0	0	2	0	1	1
UF	1	B261_T9	SP25	N19	B261_T9_SP25_N19	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N20	B261_T9_SP25_N20	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N21	B261_T9_SP25_N21	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N22	B261_T9_SP25_N22	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N23	B261_T9_SP25_N23	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP25	N24	B261_T9_SP25_N24	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N25	B261_T9_SP25_N25	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP25	N26	B261_T9_SP25_N26	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N27	B261_T9_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N28	B261_T9_SP25_N28	1	0	0	1	0	0	0	1	0	1	0
UF	1	B261_T9	SP25	N29	B261_T9_SP25_N29	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP25	N30	B261_T9_SP25_N30	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N31	B261_T9_SP75_N31	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N32	B261_T9_SP75_N32	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N33	B261_T9_SP75_N33	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N34	B261_T9_SP75_N34	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N35	B261_T9_SP75_N35	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP75	N36	B261_T9_SP75_N36	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N37	B261_T9_SP75_N37	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N38	B261_T9_SP75_N38	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP75	N39	B261_T9_SP75_N39	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N40	B261_T9_SP75_N40	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N41	B261_T9_SP75_N41	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N42	B261_T9_SP75_N42	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N43	B261_T9_SP75_N43	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N44	B261_T9_SP75_N44	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N45	B261_T9_SP75_N45	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N46	B261_T9_SP75_N46	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N47	B261_T9_SP75_N47	1	0	0	1	0	0	0	1	0	1	0
UF	1	B261_T9	SP75	N48	B261_T9_SP75_N48	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N49	B261_T9_SP75_N49	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N50	B261_T9_SP75_N50	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N51	B261_T9_SP75_N51	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N52	B261_T9_SP75_N52	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N53	B261_T9_SP75_N53	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N54	B261_T9_SP75_N54	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N55	B261_T9_SP75_N55	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N56	B261_T9_SP75_N56	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N57	B261_T9_SP75_N57	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP75	N58	B261_T9_SP75_N58	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP75	N59	B261_T9_SP75_N59	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP75	N60	B261_T9_SP75_N60	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N61	B261_T9_SP125_N61	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N62	B261_T9_SP125_N62	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N63	B261_T9_SP125_N63	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N64	B261_T9_SP125_N64	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N65	B261_T9_SP125_N65	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP125	N66	B261_T9_SP125_N66	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N67	B261_T9_SP125_N67	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N68	B261_T9_SP125_N68	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N69	B261_T9_SP125_N69	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N70	B261_T9_SP125_N70	1	1	0	0	0	0	0	1	1	0	0
